budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,tittle,cast,director
6000000,"['Drama', 'Crime']",http://www.thegodfather.com/,238,"['italy', 'love at first sight', 'loss of father']",en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",143.659698,"['Paramount Pictures', 'Alfran Productions']",['United States of America'],1972,245066411,175.0,"['English', 'Italiano', 'Latin']",Released,An offer you can't refuse.,The Godfather,8.4,5893,The Godfather,"['Marlon Brando', 'Al Pacino', 'James Caan']",Francis Ford Coppola
7500000,"['Comedy', 'Drama', 'Romance']",http://500days.com,19913,"['date', 'sex', 'jealousy']",en,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",45.610993,"['Fox Searchlight Pictures', 'Watermark', 'Dune Entertainment III']",['United States of America'],2009,60722734,95.0,"['English', 'Français', 'svenska']",Released,It was almost like falling in love.,(500) Days of Summer,7.2,2904,(500) Days of Summer,"['Joseph Gordon-Levitt', 'Zooey Deschanel', 'Chloë Grace Moretz']",Marc Webb
6400000,"['Action', 'Thriller', 'Science Fiction']",http://www.mgm.com/#/our-titles/1970/The-Terminator/,218,"['saving the world', 'artificial intelligence', 'rebel']",en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",74.234793,"['Orion Pictures', 'Pacific Western', 'Hemdale Film']","['United Kingdom', 'United States of America']",1984,78371200,108.0,['English'],Released,Your future is in his hands.,The Terminator,7.3,4128,The Terminator,"['Arnold Schwarzenegger', 'Michael Biehn', 'Linda Hamilton']",James Cameron
6000000,"['Drama', 'Crime', 'Thriller']",http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,629,"['law', 'relatives', 'theft']",en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",64.025031,"['Blue Parrot Productions', 'Bad Hat Harry Productions']",['United States of America'],1995,23341568,106.0,"['Español', 'English', 'Français']",Released,Five Criminals. One Line Up. No Coincidence.,The Usual Suspects,8.1,3254,The Usual Suspects,"['Stephen Baldwin', 'Gabriel Byrne', 'Chazz Palminteri']",Bryan Singer
15000000,"['Thriller', 'Science Fiction', 'Drama']",http://www.10cloverfieldlane.com/,333371,"['kidnapping', 'bunker', 'paranoia']",en,10 Cloverfield Lane,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",53.698683,"['Paramount Pictures', 'Bad Robot', 'Spectrum Effects']",['United States of America'],2016,108286421,103.0,['English'],Released,Monsters come in many forms.,10 Cloverfield Lane,6.8,2468,10 Cloverfield Lane,"['Mary Elizabeth Winstead', 'John Goodman', 'John Gallagher Jr.']",Dan Trachtenberg
5000000,"['Drama', 'History']",Unknown,152532,"['women', 'aids', 'biography']",en,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",59.454473,"['Universal Studios', 'Universal Pictures', 'Voltage Pictures']",['United States of America'],2013,55198285,117.0,"['English', '日本語']",Released,Sometimes it takes a hustler to change the world,Dallas Buyers Club,7.9,2886,Dallas Buyers Club,"['Matthew McConaughey', 'Jennifer Garner', 'Jared Leto']",Jean-Marc Vallée
9000000,"['Mystery', 'Thriller']",http://www.otnemem.com/,77,"['individual', 'insulin', 'tattoo']",en,Memento,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",60.715151,"['Summit Entertainment', 'Newmarket Capital Group', 'Team Todd']",['United States of America'],2000,39723096,113.0,['English'],Released,Some memories are best forgotten.,Memento,8.1,4028,Memento,"['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano']",Christopher Nolan
4000000,"['Horror', 'Comedy']",Unknown,747,"['record collection', 'flower', 'cheese']",en,Shaun of the Dead,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",49.12486,"['Universal Pictures', 'Big Talk Productions', 'StudioCanal']","['United Kingdom', 'United States of America', 'France']",2004,30039392,99.0,['English'],Released,A romantic comedy. With zombies.,Shaun of the Dead,7.5,2420,Shaun of the Dead,"['Simon Pegg', 'Nick Frost', 'Kate Ashfield']",Edgar Wright
4500000,"['Crime', 'Drama']",http://www.requiemforadream.com/,641,"['drug addiction', 'junkie', 'heroin']",en,Requiem for a Dream,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,11.573034,['Artisan Entertainment'],['United States of America'],2000,7390108,102.0,['English'],Released,Unknown,Requiem for a Dream,7.9,2443,Requiem for a Dream,"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly']",Darren Aronofsky
6000000,"['Fantasy', 'Drama', 'Mystery']",Unknown,141,"['parents kids relationship', 'airplane', 'time travel']",en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",61.210016,"['Pandora Cinema', 'Flower Films', 'Adam Fields Productions']",['United States of America'],2001,1270522,113.0,['English'],Released,You can never go too far,Donnie Darko,7.7,3452,Donnie Darko,"['Jake Gyllenhaal', 'Jena Malone', 'Patrick Swayze']",Richard Kelly
3000000,['Drama'],Unknown,510,"['individual', 'rebel', 'self-destruction']",en,One Flew Over the Cuckoo's Nest,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",127.525581,"['United Artists', 'Fantasy Films', 'Warner Bros.']",['United States of America'],1975,108981275,133.0,['English'],Released,"If he's crazy, what does that make you?",One Flew Over the Cuckoo's Nest,8.2,2919,One Flew Over the Cuckoo's Nest,"['Jack Nicholson', 'Louise Fletcher', 'Danny DeVito']",Miloš Forman
4000000,['Drama'],Unknown,153,"['upper class', 'hotel room', 'age difference']",en,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",45.66662,['American Zoetrope'],"['Japan', 'United States of America']",2003,119723856,102.0,"['日本語', 'English']",Released,Everyone wants to be found.,Lost in Translation,7.3,1895,Lost in Translation,"['Bill Murray', 'Scarlett Johansson', 'Anna Faris']",Sofia Coppola
4000000,['Drama'],Unknown,85350,"['daily life', ""family's daily life"", 'urban life']",en,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",43.40352,"['IFC Films', 'Detour Filmproduction']",['United States of America'],2014,44349000,164.0,"['Español', 'English']",Released,12 years in the making.,Boyhood,7.5,1971,Boyhood,"['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke']",Richard Linklater
3300000,['Drama'],http://sonyclassics.com/whiplash/,244786,"['jazz', 'obsession', 'conservatory']",en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",192.528841,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films']",['United States of America'],2014,13092000,105.0,['English'],Released,The road to greatness can take you to the edge.,Whiplash,8.3,4254,Whiplash,"['Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",Damien Chazelle
4000000,"['Drama', 'Crime']",http://www.miramax.com/movie/trainspotting/,627,"['london england', 'alcohol', 'sex']",en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",63.513324,"['Miramax Films', 'Channel Four Films', 'Noel Gay Motion Picture Company']",['United Kingdom'],1996,16491080,93.0,['English'],Released,Choose life.,Trainspotting,7.8,2655,Trainspotting,"['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller']",Danny Boyle
3000000,"['Science Fiction', 'Horror', 'Thriller']",Unknown,158015,"['dystopia', 'barricade', 'home invasion']",en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",54.403033,"['Universal Pictures', 'Why Not Productions', 'Platinum Dunes']","['France', 'United States of America']",2013,89328627,86.0,['English'],Released,"One night a year, all crime is legal.",The Purge,6.0,2428,The Purge,"['Lena Headey', 'Ethan Hawke', 'Max Burkholder']",James DeMonaco
3000000,"['Drama', 'Thriller', 'Mystery']",Unknown,670,"['sushi restaurant', 'rage and hate', 'notebook']",ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",56.76349,"['Egg Films', 'Show East']",['South Korea'],2003,14980005,120.0,['한국어/조선말'],Released,"15 years of imprisonment, five days of vengeance",Oldboy,8.0,1945,Oldboy,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung']",Park Chan-wook
1488423,"['Fantasy', 'Animation', 'Family']",http://movies.disney.com/snow-white-and-the-seven-dwarfs,408,"['poison', 'witch', 'becoming an adult']",en,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",80.171283,['Walt Disney Productions'],['United States of America'],1937,184925486,83.0,['English'],Released,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,6.9,1914,Snow White and the Seven Dwarfs,"['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell']",David Hand
